lang,QID,url,lang_href,policy_name_en,category,policy_type
ta,Q4663273,https://ta.wikipedia.org/wiki/%E0%AE%B5%E0%AE%BF%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%BF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%80%E0%AE%9F%E0%AE%BF%E0%AE%AF%E0%AE%BE:%E0%AE%AA%E0%AE%B4%E0%AE%BF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%81%E0%AE%B0%E0%AF%88,ta,Wikipedia:Libel,Legal,Policy
th,Q4663273,https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B4%E0%B8%81%E0%B8%B4%E0%B8%9E%E0%B8%B5%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B8%A2:%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%AB%E0%B8%A1%E0%B8%B4%E0%B9%88%E0%B8%99%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A1%E0%B8%B2%E0%B8%97,th,Wikipedia:Libel,Legal,Policy
tr,Q4663273,https://tr.wikipedia.org/wiki/Vikipedi:%C4%B0ftira,tr,Wikipedia:Libel,Legal,Policy
uz,Q4663273,https://uz.wikipedia.org/wiki/Vikipediya:Tuhmat,uz,Wikipedia:Libel,Legal,Policy
vi,Q4663273,https://vi.wikipedia.org/wiki/Wikipedia:B%C3%B4i_nh%E1%BB%8D,vi,Wikipedia:Libel,Legal,Policy
zh-yue,Q4663273,https://zh-yue.wikipedia.org/wiki/Wikipedia:%E8%AA%B9%E8%AC%97,yue,Wikipedia:Libel,Legal,Policy
zh,Q4663273,https://zh.wikipedia.org/wiki/Wikipedia:%E8%AA%B9%E8%AC%97,zh,Wikipedia:Libel,Legal,Policy
ar,Q4663944,https://ar.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D9%85%D9%84%D8%AD%D9%88%D8%B8%D9%8A%D8%A9_(%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89),ar,Wikipedia:Notability (music),Notability,Guideline
az,Q4663944,https://az.wikipedia.org/wiki/Vikipediya:Ensiklopedik_%C9%99h%C9%99miyy%C9%99tlilik_(musiqi),az,Wikipedia:Notability (music),Notability,Guideline
bn,Q4663944,https://bn.wikipedia.org/wiki/%E0%A6%89%E0%A6%87%E0%A6%95%E0%A6%BF%E0%A6%AA%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE:%E0%A6%89%E0%A6%B2%E0%A7%8D%E0%A6%B2%E0%A7%87%E0%A6%96%E0%A6%AF%E0%A7%8B%E0%A6%97%E0%A7%8D%E0%A6%AF%E0%A6%A4%E0%A6%BE_(%E0%A6%B8%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A7%80%E0%A6%A4),bn,Wikipedia:Notability (music),Notability,Guideline
cs,Q4663944,https://cs.wikipedia.org/wiki/Wikipedie:V%C3%BDznamnost_(hudba),cs,Wikipedia:Notability (music),Notability,Guideline
da,Q4663944,https://da.wikipedia.org/wiki/Wikipedia:Kriterier_for_musikerartikler,da,Wikipedia:Notability (music),Notability,Guideline
el,Q4663944,https://el.wikipedia.org/wiki/%CE%92%CE%B9%CE%BA%CE%B9%CF%80%CE%B1%CE%AF%CE%B4%CE%B5%CE%B9%CE%B1:%CE%95%CE%B3%CE%BA%CF%85%CE%BA%CE%BB%CE%BF%CF%80%CE%B1%CE%B9%CE%B4%CE%B9%CE%BA%CF%8C%CF%84%CE%B7%CF%84%CE%B1_(%CE%BC%CE%BF%CF%85%CF%83%CE%B9%CE%BA%CE%AE),el,Wikipedia:Notability (music),Notability,Guideline
en,Q4663944,https://en.wikipedia.org/wiki/Wikipedia:Notability_(music),en,Wikipedia:Notability (music),Notability,Guideline
es,Q4663944,https://es.wikipedia.org/wiki/Wikiproyecto:Wikipedia/Pol%C3%ADticas/IdeasRelevancia/en_m%C3%BAsica,es,Wikipedia:Notability (music),Notability,Guideline
fa,Q4663944,https://fa.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7:%D8%B3%D8%B1%D8%B4%D9%86%D8%A7%D8%B3%DB%8C_(%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C),fa,Wikipedia:Notability (music),Notability,Guideline
fi,Q4663944,https://fi.wikipedia.org/wiki/Wikipedia:B%C3%A4ndiopas,fi,Wikipedia:Notability (music),Notability,Guideline
fr,Q4663944,https://fr.wikipedia.org/wiki/Wikip%C3%A9dia:Notori%C3%A9t%C3%A9_de_la_musique,fr,Wikipedia:Notability (music),Notability,Guideline
he,Q4663944,https://he.wikipedia.org/wiki/%D7%95%D7%99%D7%A7%D7%99%D7%A4%D7%93%D7%99%D7%94:%D7%A2%D7%A7%D7%A8%D7%95%D7%A0%D7%95%D7%AA_%D7%95%D7%A7%D7%95%D7%95%D7%99%D7%9D_%D7%9E%D7%A0%D7%97%D7%99%D7%9D_%D7%9C%D7%99%D7%A6%D7%99%D7%A8%D7%AA_%D7%A2%D7%A8%D7%9B%D7%99%D7%9D/%D7%A1%D7%99%D7%A0%D7%92%D7%9C%D7%99%D7%9D_%D7%95%D7%A4%D7%96%D7%9E%D7%95%D7%A0%D7%99%D7%9D,he,Wikipedia:Notability (music),Notability,Guideline
hu,Q4663944,https://hu.wikipedia.org/wiki/Wikip%C3%A9dia:Nevezetess%C3%A9g_(zene),hu,Wikipedia:Notability (music),Notability,Guideline
hy,Q4663944,https://hy.wikipedia.org/wiki/%D5%8E%D5%AB%D6%84%D5%AB%D5%BA%D5%A5%D5%A4%D5%AB%D5%A1:%D5%86%D5%B7%D5%A1%D5%B6%D5%A1%D5%AF%D5%A1%D5%AC%D5%AB%D5%B8%D6%82%D5%A9%D5%B5%D5%B8%D6%82%D5%B6_(%D5%A5%D6%80%D5%A1%D5%AA%D5%B7%D5%BF%D5%B8%D6%82%D5%A9%D5%B5%D5%B8%D6%82%D5%B6),hy,Wikipedia:Notability (music),Notability,Guideline
id,Q4663944,https://id.wikipedia.org/wiki/Wikipedia:Kelayakan_artikel/Musik,id,Wikipedia:Notability (music),Notability,Guideline
is,Q4663944,https://is.wikipedia.org/wiki/Wikipedia:Markver%C3%B0ugleiki_(t%C3%B3nlist),is,Wikipedia:Notability (music),Notability,Guideline
it,Q4663944,https://it.wikipedia.org/wiki/Aiuto:Criteri_di_enciclopedicit%C3%A0/Gruppi_e_artisti_musicali,it,Wikipedia:Notability (music),Notability,Guideline
ja,Q4663944,https://ja.wikipedia.org/wiki/Wikipedia:%E7%89%B9%E7%AD%86%E6%80%A7_(%E9%9F%B3%E6%A5%BD),ja,Wikipedia:Notability (music),Notability,Guideline
ko,Q4663944,https://ko.wikipedia.org/wiki/%EC%9C%84%ED%82%A4%EB%B0%B1%EA%B3%BC:%EB%AC%B8%EC%84%9C_%EB%93%B1%EC%9E%AC_%EA%B8%B0%EC%A4%80_(%EC%9D%8C%EC%95%85),ko,Wikipedia:Notability (music),Notability,Guideline
ms,Q4663944,https://ms.wikipedia.org/wiki/Wikipedia:Kepentingan_rencana_(muzik),ms,Wikipedia:Notability (music),Notability,Guideline
nl,Q4663944,https://nl.wikipedia.org/wiki/Wikipedia:Relevantie_van_muziekgerelateerde_artikelen,nl,Wikipedia:Notability (music),Notability,Guideline
pt,Q4663944,https://pt.wikipedia.org/wiki/Wikip%C3%A9dia:Crit%C3%A9rios_de_notoriedade/M%C3%BAsica,pt,Wikipedia:Notability (music),Notability,Guideline
ru,Q4663944,https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%9A%D1%80%D0%B8%D1%82%D0%B5%D1%80%D0%B8%D0%B8_%D0%B7%D0%BD%D0%B0%D1%87%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D0%B8_%D0%BC%D1%83%D0%B7%D1%8B%D0%BA%D0%B0%D0%BD%D1%82%D0%BE%D0%B2,ru,Wikipedia:Notability (music),Notability,Guideline
simple,Q4663944,https://simple.wikipedia.org/wiki/Wikipedia:Notability_(music),en-simple,Wikipedia:Notability (music),Notability,Guideline
sr,Q4663944,https://sr.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%98%D0%B0:%D0%97%D0%BD%D0%B0%D1%87%D0%B0%D1%98_(%D0%BC%D1%83%D0%B7%D0%B8%D0%BA%D0%B0),sr,Wikipedia:Notability (music),Notability,Guideline
sv,Q4663944,https://sv.wikipedia.org/wiki/Wikipedia:Att_skriva_om_musik,sv,Wikipedia:Notability (music),Notability,Guideline
th,Q4663944,https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B4%E0%B8%81%E0%B8%B4%E0%B8%9E%E0%B8%B5%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B8%A2:%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A1%E0%B9%82%E0%B8%94%E0%B8%94%E0%B9%80%E0%B8%94%E0%B9%88%E0%B8%99_(%E0%B8%94%E0%B8%99%E0%B8%95%E0%B8%A3%E0%B8%B5),th,Wikipedia:Notability (music),Notability,Guideline
tr,Q4663944,https://tr.wikipedia.org/wiki/Vikipedi:Kayda_de%C4%9Ferlik_(m%C3%BCzik),tr,Wikipedia:Notability (music),Notability,Guideline
vi,Q4663944,https://vi.wikipedia.org/wiki/Wikipedia:%C4%90%E1%BB%99_n%E1%BB%95i_b%E1%BA%ADt_(%C3%A2m_nh%E1%BA%A1c),vi,Wikipedia:Notability (music),Notability,Guideline
zh,Q4663944,https://zh.wikipedia.org/wiki/Wikipedia:%E9%97%9C%E6%B3%A8%E5%BA%A6_(%E9%9F%B3%E6%A8%82),zh,Wikipedia:Notability (music),Notability,Guideline
ar,Q8917381,https://ar.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D8%A7%D9%84%D8%AA%D9%84%D8%A7%D8%B9%D8%A8_%D8%A8%D8%A7%D9%84%D9%86%D8%B8%D8%A7%D9%85,ar,Wikipedia:Gaming the system,Behavioral,Guideline
arz,Q8917381,https://arz.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D8%AA%D9%84%D8%A7%D8%B9%D8%A8_%D8%A8%D8%A7%D9%84%D9%86%D8%B8%D8%A7%D9%85,arz,Wikipedia:Gaming the system,Behavioral,Guideline
azb,Q8917381,https://azb.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7:%D8%B3%DB%8C%D8%B3%D8%AA%D9%85%DB%8C_%D8%A7%D9%88%DB%8C%D9%86%D8%A7%D8%AA%D9%85%D8%A7%D9%82,azb,Wikipedia:Gaming the system,Behavioral,Guideline
ba,Q8917381,https://ba.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D2%A0%D0%B0%D2%93%D0%B8%D2%99%D3%99%D0%BB%D3%99%D1%80_%D0%BC%D0%B5%D0%BD%D3%99%D0%BD_%D1%83%D0%B9%D0%BD%D0%B0%D0%BC%D0%B0%D2%93%D1%8B%D2%99,ba,Wikipedia:Gaming the system,Behavioral,Guideline
bn,Q8917381,https://bn.wikipedia.org/wiki/%E0%A6%89%E0%A6%87%E0%A6%95%E0%A6%BF%E0%A6%AA%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE:%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%AC%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A6%BE%E0%A6%AA%E0%A6%A8%E0%A6%BE%E0%A6%B0_%E0%A6%B8%E0%A6%BE%E0%A6%A5%E0%A7%87_%E0%A6%96%E0%A7%87%E0%A6%B2%E0%A6%BE_%E0%A6%95%E0%A6%B0%E0%A6%BE,bn,Wikipedia:Gaming the system,Behavioral,Guideline
ckb,Q8917381,https://ckb.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%D9%BE%DB%8C%D8%AF%DB%8C%D8%A7:%DB%8C%D8%A7%D8%B1%DB%8C%DA%A9%D8%B1%D8%AF%D9%86_%D8%A8%DB%95_%D8%B3%DB%8C%D8%B3%D8%AA%D9%85,ckb,Wikipedia:Gaming the system,Behavioral,Guideline
cs,Q8917381,https://cs.wikipedia.org/wiki/Wikipedie:Pohr%C3%A1v%C3%A1n%C3%AD_si_se_syst%C3%A9mem,cs,Wikipedia:Gaming the system,Behavioral,Guideline
en,Q8917381,https://en.wikipedia.org/wiki/Wikipedia:Gaming_the_system,en,Wikipedia:Gaming the system,Behavioral,Guideline
es,Q8917381,https://es.wikipedia.org/wiki/Wikipedia:No_abuses_de_las_reglas_del_sistema,es,Wikipedia:Gaming the system,Behavioral,Guideline
fa,Q8917381,https://fa.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7:%D8%A8%D8%A7%D8%B2%DB%8C_%D8%A8%D8%A7_%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87,fa,Wikipedia:Gaming the system,Behavioral,Guideline
fr,Q8917381,https://fr.wikipedia.org/wiki/Wikip%C3%A9dia:Ne_jouez_pas_avec_les_r%C3%A8gles,fr,Wikipedia:Gaming the system,Behavioral,Guideline
gl,Q8917381,https://gl.wikipedia.org/wiki/Wikipedia:Xogar_co_sistema,gl,Wikipedia:Gaming the system,Behavioral,Guideline
hr,Q8917381,https://hr.wikipedia.org/wiki/Wikipedija:Varanje_sustava,hr,Wikipedia:Gaming the system,Behavioral,Guideline
hu,Q8917381,https://hu.wikipedia.org/wiki/Wikip%C3%A9dia:A_rendszer_kij%C3%A1tsz%C3%A1sa,hu,Wikipedia:Gaming the system,Behavioral,Guideline
ja,Q8917381,https://ja.wikipedia.org/wiki/Wikipedia:%E8%A6%8F%E5%89%87%E3%81%AE%E6%82%AA%E7%94%A8,ja,Wikipedia:Gaming the system,Behavioral,Guideline
ko,Q8917381,https://ko.wikipedia.org/wiki/%EC%9C%84%ED%82%A4%EB%B0%B1%EA%B3%BC:%EC%B2%B4%EC%A0%9C%EC%97%90_%EB%8C%80%ED%95%9C_%EC%8B%9C%ED%97%98,ko,Wikipedia:Gaming the system,Behavioral,Guideline
min,Q8917381,https://min.wikipedia.org/wiki/Wikipedia:Mampamainan_sistem,min,Wikipedia:Gaming the system,Behavioral,Guideline
ml,Q8917381,https://ml.wikipedia.org/wiki/%E0%B4%B5%E0%B4%BF%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B4%BF%E0%B4%AA%E0%B5%80%E0%B4%A1%E0%B4%BF%E0%B4%AF:%E0%B4%B5%E0%B5%8D%E0%B4%AF%E0%B4%B5%E0%B4%B8%E0%B5%8D%E0%B4%A5_%E0%B4%89%E0%B4%AA%E0%B4%AF%E0%B5%8B%E0%B4%97%E0%B4%BF%E0%B4%9A%E0%B5%8D%E0%B4%9A%E0%B5%8D_%E0%B4%95%E0%B4%B3%E0%B4%BF%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B5%BD,ml,Wikipedia:Gaming the system,Behavioral,Guideline
ms,Q8917381,https://ms.wikipedia.org/wiki/Wikipedia:Memainkan_sistem,ms,Wikipedia:Gaming the system,Behavioral,Guideline
nl,Q8917381,https://nl.wikipedia.org/wiki/Wikipedia:Het_systeem_bespelen,nl,Wikipedia:Gaming the system,Behavioral,Guideline
pt,Q8917381,https://pt.wikipedia.org/wiki/Wikip%C3%A9dia:Subvers%C3%A3o_do_sistema,pt,Wikipedia:Gaming the system,Behavioral,Guideline
ru,Q8917381,https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%9D%D0%B5_%D0%B8%D0%B3%D1%80%D0%B0%D0%B9%D1%82%D0%B5_%D1%81_%D0%BF%D1%80%D0%B0%D0%B2%D0%B8%D0%BB%D0%B0%D0%BC%D0%B8,ru,Wikipedia:Gaming the system,Behavioral,Guideline
sh,Q8917381,https://sh.wikipedia.org/wiki/Wikipedija:Izigravanje_sistema,sh,Wikipedia:Gaming the system,Behavioral,Guideline
sr,Q8917381,https://sr.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%98%D0%B0:%D0%92%D0%B0%D1%80%D0%B0%D1%9A%D0%B5_%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D0%B0,sr,Wikipedia:Gaming the system,Behavioral,Guideline
tr,Q8917381,https://tr.wikipedia.org/wiki/Vikipedi:Sistemle_oynamak,tr,Wikipedia:Gaming the system,Behavioral,Guideline
uk,Q8917381,https://uk.wikipedia.org/wiki/%D0%92%D1%96%D0%BA%D1%96%D0%BF%D0%B5%D0%B4%D1%96%D1%8F:%D0%9D%D0%B5_%D0%B3%D1%80%D0%B0%D0%B9%D1%82%D0%B5%D1%81%D1%8F_%D0%B7_%D0%BF%D1%80%D0%B0%D0%B2%D0%B8%D0%BB%D0%B0%D0%BC%D0%B8,uk,Wikipedia:Gaming the system,Behavioral,Guideline
vi,Q8917381,https://vi.wikipedia.org/wiki/Wikipedia:Ch%C6%A1i_tr%C3%B2_lu%E1%BA%A9n_qu%E1%BA%A9n_v%E1%BB%9Bi_h%E1%BB%87_th%E1%BB%91ng,vi,Wikipedia:Gaming the system,Behavioral,Guideline
wuu,Q8917381,https://wuu.wikipedia.org/wiki/Wikipedia:%E5%AD%9B%E7%9B%B8%E7%BB%B4%E5%9F%BA%E8%A7%84%E5%88%99,wuu,Wikipedia:Gaming the system,Behavioral,Guideline
zh-yue,Q8917381,https://zh-yue.wikipedia.org/wiki/Wikipedia:%E6%BF%AB%E7%94%A8%E8%A6%8F%E5%89%87,yue,Wikipedia:Gaming the system,Behavioral,Guideline
zh,Q8917381,https://zh.wikipedia.org/wiki/Wikipedia:%E6%B8%B8%E6%88%8F%E7%BB%B4%E5%9F%BA%E8%A7%84%E5%88%99,zh,Wikipedia:Gaming the system,Behavioral,Guideline
ar,Q11157638,https://ar.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D8%AD%D9%85%D8%A7%D9%8A%D8%A9_%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84,ar,Wikipedia:Child protection,Legal,Policy
arz,Q11157638,https://arz.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D8%AD%D9%85%D8%A7%D9%8A%D8%A9_%D8%A7%D9%84%D8%B7%D9%81%D9%84,arz,Wikipedia:Child protection,Legal,Policy
azb,Q11157638,https://azb.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7:%D8%A7%DB%87%D8%B4%D8%A7%D9%82%D9%84%D8%A7%D8%B1%DB%8C_%D9%82%D9%88%D9%92%D8%B1%D9%88%D9%85%D8%A7%D9%82,azb,Wikipedia:Child protection,Legal,Policy
az,Q11157638,https://az.wikipedia.org/wiki/Vikipediya:U%C5%9Faqlar%C4%B1n_m%C3%BChafiz%C9%99si,az,Wikipedia:Child protection,Legal,Policy
bn,Q11157638,https://bn.wikipedia.org/wiki/%E0%A6%89%E0%A6%87%E0%A6%95%E0%A6%BF%E0%A6%AA%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE:%E0%A6%B6%E0%A6%BF%E0%A6%B6%E0%A7%81_%E0%A6%B8%E0%A7%81%E0%A6%B0%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BE,bn,Wikipedia:Child protection,Legal,Policy
ca,Q11157638,https://ca.wikipedia.org/wiki/Viquip%C3%A8dia:Protecci%C3%B3_de_menors,ca,Wikipedia:Child protection,Legal,Policy
ckb,Q11157638,https://ckb.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%D9%BE%DB%8C%D8%AF%DB%8C%D8%A7:%D9%BE%D8%A7%D8%B1%D8%A7%D8%B3%D8%AA%D9%86%DB%8C_%D9%85%D9%86%D8%A7%DA%B5%D8%A7%D9%86,ckb,Wikipedia:Child protection,Legal,Policy
de,Q11157638,https://de.wikipedia.org/wiki/Wikipedia:Jungwikipedianer/Vorlage:IJWP,de,Wikipedia:Child protection,Legal,Policy
en,Q11157638,https://en.wikipedia.org/wiki/Wikipedia:Child_protection,en,Wikipedia:Child protection,Legal,Policy
fa,Q11157638,https://fa.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7:%D8%AD%D9%81%D8%A7%D8%B8%D8%AA_%D8%A7%D8%B2_%DA%A9%D9%88%D8%AF%DA%A9%D8%A7%D9%86,fa,Wikipedia:Child protection,Legal,Policy
hu,Q11157638,https://hu.wikipedia.org/wiki/Wikip%C3%A9dia:Kiskor%C3%BAak_v%C3%A9delme,hu,Wikipedia:Child protection,Legal,Policy
id,Q11157638,https://id.wikipedia.org/wiki/Wikipedia:Perlindungan_anak,id,Wikipedia:Child protection,Legal,Policy
ka,Q11157638,https://ka.wikipedia.org/wiki/%E1%83%95%E1%83%98%E1%83%99%E1%83%98%E1%83%9E%E1%83%94%E1%83%93%E1%83%98%E1%83%90:%E1%83%91%E1%83%90%E1%83%95%E1%83%A8%E1%83%95%E1%83%94%E1%83%91%E1%83%98%E1%83%A1_%E1%83%93%E1%83%90%E1%83%AA%E1%83%95%E1%83%90,ka,Wikipedia:Child protection,Legal,Policy
ko,Q11157638,https://ko.wikipedia.org/wiki/%EC%9C%84%ED%82%A4%EB%B0%B1%EA%B3%BC:%EC%96%B4%EB%A6%B0%EC%9D%B4_%EB%B3%B4%ED%98%B8,ko,Wikipedia:Child protection,Legal,Policy
ru,Q11157638,https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%97%D0%B0%D1%89%D0%B8%D1%82%D0%B0_%D0%B4%D0%B5%D1%82%D0%B5%D0%B9,ru,Wikipedia:Child protection,Legal,Policy
sh,Q11157638,https://sh.wikipedia.org/wiki/Wikipedija:Za%C5%A1tita_djece,sh,Wikipedia:Child protection,Legal,Policy
simple,Q11157638,https://simple.wikipedia.org/wiki/Wikipedia:Child_protection,en-simple,Wikipedia:Child protection,Legal,Policy
si,Q11157638,https://si.wikipedia.org/wiki/%E0%B7%80%E0%B7%92%E0%B6%9A%E0%B7%92%E0%B6%B4%E0%B7%93%E0%B6%A9%E0%B7%92%E0%B6%BA%E0%B7%8F:Child_protection,si,Wikipedia:Child protection,Legal,Policy
sr,Q11157638,https://sr.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%98%D0%B0:%D0%97%D0%B0%D1%88%D1%82%D0%B8%D1%82%D0%B0_%D0%B4%D0%B5%D1%86%D0%B5,sr,Wikipedia:Child protection,Legal,Policy
tr,Q11157638,https://tr.wikipedia.org/wiki/Vikipedi:%C3%87ocuk_koruma,tr,Wikipedia:Child protection,Legal,Policy
uk,Q11157638,https://uk.wikipedia.org/wiki/%D0%92%D1%96%D0%BA%D1%96%D0%BF%D0%B5%D0%B4%D1%96%D1%8F:%D0%97%D0%B0%D1%85%D0%B8%D1%81%D1%82_%D0%B4%D1%96%D1%82%D0%B5%D0%B9,uk,Wikipedia:Child protection,Legal,Policy
ur,Q11157638,https://ur.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%D9%BE%DB%8C%DA%88%DB%8C%D8%A7:%D8%AA%D8%AD%D9%81%D8%B8_%D8%A7%D8%B7%D9%81%D8%A7%D9%84,ur,Wikipedia:Child protection,Legal,Policy
vi,Q11157638,https://vi.wikipedia.org/wiki/Wikipedia:B%E1%BA%A3o_v%E1%BB%87_tr%E1%BA%BB_em,vi,Wikipedia:Child protection,Legal,Policy
zh,Q11157638,https://zh.wikipedia.org/wiki/Wikipedia:%E5%84%BF%E7%AB%A5%E4%BF%9D%E6%8A%A4,zh,Wikipedia:Child protection,Legal,Policy
ar,Q10977489,https://ar.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D9%84%D8%A7_%D8%AA%D8%AE%D8%AA%D9%84%D9%82_%D8%A7%D9%84%D8%A3%D9%83%D8%A7%D8%B0%D9%8A%D8%A8,ar,Wikipedia:Do not create hoaxes,Content,Guideline
arz,Q10977489,https://arz.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D9%85%D8%B4_%D8%A7%D8%AE%D8%AA%D8%B1%D8%A7%D8%B9_%D8%AE%D8%B1%D8%A7%D9%81%D8%A7%D8%AA,arz,Wikipedia:Do not create hoaxes,Content,Guideline
az,Q10977489,https://az.wikipedia.org/wiki/Vikipediya:Saxtakarl%C4%B1qla_m%C9%99%C5%9F%C4%9Ful_olmay%C4%B1n,az,Wikipedia:Do not create hoaxes,Content,Guideline
bg,Q10977489,https://bg.wikipedia.org/wiki/%D0%A3%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%9C%D0%B8%D1%81%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D0%B8_%D0%B8_%D1%88%D0%B5%D0%B3%D0%B8,bg,Wikipedia:Do not create hoaxes,Content,Guideline
bn,Q10977489,https://bn.wikipedia.org/wiki/%E0%A6%89%E0%A6%87%E0%A6%95%E0%A6%BF%E0%A6%AA%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE:%E0%A6%A7%E0%A7%8B%E0%A6%81%E0%A6%95%E0%A6%BE%E0%A6%AC%E0%A6%BE%E0%A6%9C%E0%A6%BF_%E0%A6%95%E0%A6%B0%E0%A6%AC%E0%A7%87%E0%A6%A8_%E0%A6%A8%E0%A6%BE,bn,Wikipedia:Do not create hoaxes,Content,Guideline
ckb,Q10977489,https://ckb.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%D9%BE%DB%8C%D8%AF%DB%8C%D8%A7:%D9%82%D8%B3%DB%95%DB%8C_%D9%86%D8%A7%DA%95%D8%A7%D8%B3%D8%AA_%D8%AF%D8%B1%D9%88%D8%B3%D8%AA_%D9%85%DB%95%DA%A9%DB%95,ckb,Wikipedia:Do not create hoaxes,Content,Guideline
da,Q10977489,https://da.wikipedia.org/wiki/Hj%C3%A6lp:Lad_v%C3%A6re_med_at_oprette_hoaxes,da,Wikipedia:Do not create hoaxes,Content,Guideline
en,Q10977489,https://en.wikipedia.org/wiki/Wikipedia:Do_not_create_hoaxes,en,Wikipedia:Do not create hoaxes,Content,Guideline
es,Q10977489,https://es.wikipedia.org/wiki/Wikipedia:No_crees_bulos,es,Wikipedia:Do not create hoaxes,Content,Guideline
