lang,QID,url,lang_href,policy_name_en,title,timestamp,order_within_wiki,order_across_wikis
da,Q642335,https://da.wikipedia.org/wiki/Wikipedia:Kildeangivelser,da,Wikipedia:Citing sources,Wikipedia:Kildeangivelser,2018-08-14T07:54:11Z,36,94
tk,Q642335,https://tk.wikipedia.org/wiki/Wikipedi%C3%BDa:%C3%87e%C5%9Fme_g%C3%B6rkezme,tk,Wikipedia:Citing sources,Wikipediýa:Çeşme_görkezme,2018-08-16T08:02:54Z,3,95
ur,Q642335,https://ur.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%D9%BE%DB%8C%DA%88%DB%8C%D8%A7:%D8%AD%D9%88%D8%A7%D9%84%DB%81_%D8%AF%DB%81%DB%8C,ur,Wikipedia:Citing sources,ویکیپیڈیا:حوالہ_دہی,2018-12-02T15:10:23Z,44,96
tl,Q642335,https://tl.wikipedia.org/wiki/Wikipedia:Pagsisipi,tl,Wikipedia:Citing sources,Wikipedia:Pagsisipi,2019-01-03T21:53:06Z,11,97
azb,Q642335,https://azb.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7:%D9%82%D8%A7%DB%8C%D9%86%D8%A7%D9%82%D9%84%D8%A7%D8%B1%D8%A7_%D8%A7%DB%8C%D8%B3%D8%AA%DB%8C%D9%86%D8%A7%D8%AF,azb,Wikipedia:Citing sources,ویکی‌پدیا:قایناقلارا_ایستیناد,2019-01-20T18:56:33Z,36,98
myv,Q642335,https://myv.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%9D%D0%B5%D0%B2%D1%82%D0%B5%D0%B2%D0%BA%D1%81%D1%82_%D0%BB%D0%B8%D1%81%D1%8C%D0%BC%D0%B0%D0%BF%D1%80%D1%8F%D1%82_%D0%BB%D0%B0%D0%BD%D0%B3%D1%81,myv,Wikipedia:Citing sources,Википедия:Невтевкст_лисьмапрят_лангс,2019-05-05T11:14:41Z,1,99
ar,Q642335,https://ar.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF_%D8%A8%D9%85%D8%B5%D8%A7%D8%AF%D8%B1,ar,Wikipedia:Citing sources,ويكيبيديا:الاستشهاد_بمصادر,2020-04-25T12:37:11Z,65,100
ba,Q642335,https://ba.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%A1%D1%8B%D2%93%D0%B0%D0%BD%D0%B0%D2%A1%D1%82%D0%B0%D1%80%D2%93%D0%B0_%D2%BB%D1%8B%D0%BB%D1%82%D0%B0%D0%BD%D0%BC%D0%B0%D0%BB%D0%B0%D1%80,ba,Wikipedia:Citing sources,Википедия:Сығанаҡтарға_һылтанмалар,2020-11-15T14:52:35Z,10,101
arz,Q642335,https://arz.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF_%D8%A8%D9%85%D8%B5%D8%A7%D8%AF%D8%B1,arz,Wikipedia:Citing sources,ويكيبيديا:استشهاد_بمصادر,2020-12-01T01:59:55Z,28,102
ks,Q642335,https://ks.wikipedia.org/wiki/%D9%88%D9%90%DA%A9%DB%8C%D9%96%D9%BE%DB%8C%D9%96%DA%88%DB%8C%D8%A7:%D8%AD%D9%8E%D9%88%D8%A7%D9%84%DB%81%D9%95,ks,Wikipedia:Citing sources,وِکیٖپیٖڈیا:حَوالہٕ,2021-10-04T07:05:14Z,6,103
my,Q642335,https://my.wikipedia.org/wiki/%E1%80%9D%E1%80%AE%E1%80%80%E1%80%AE%E1%80%95%E1%80%AE%E1%80%B8%E1%80%92%E1%80%AE%E1%80%B8%E1%80%9A%E1%80%AC%E1%80%B8:%E1%80%9B%E1%80%84%E1%80%BA%E1%80%B8%E1%80%99%E1%80%BC%E1%80%85%E1%80%BA%E1%80%99%E1%80%BB%E1%80%AC%E1%80%B8%E1%80%80%E1%80%AD%E1%80%AF_%E1%80%80%E1%80%AD%E1%80%AF%E1%80%B8%E1%80%80%E1%80%AC%E1%80%B8%E1%80%81%E1%80%BC%E1%80%84%E1%80%BA%E1%80%B8,my,Wikipedia:Citing sources,ဝီကီပီးဒီးယား:ရင်းမြစ်များကို_ကိုးကားခြင်း,2022-06-04T09:16:40Z,20,104
ht,Q642335,https://ht.wikipedia.org/wiki/Site_sous_ou_yo,ht,Wikipedia:Citing sources,Site_sous_ou_yo,2023-09-29T22:51:39Z,3,105
lt,Q642335,https://lt.wikipedia.org/wiki/Vikipedija:I%C5%A1na%C5%A1os,lt,Wikipedia:Citing sources,Vikipedija:Išnašos,2024-03-19T21:12:45Z,30,106
en,Q6447825,https://en.wikipedia.org/wiki/Wikipedia:Notability_(numbers),en,Wikipedia:Notability (numbers),Wikipedia:Notability_(numbers),2005-08-10T21:13:18Z,56,0
fr,Q6447825,https://fr.wikipedia.org/wiki/Wikip%C3%A9dia:Notori%C3%A9t%C3%A9_des_nombres,fr,Wikipedia:Notability (numbers),Wikipédia:Notoriété_des_nombres,2006-02-11T13:05:22Z,29,1
sr,Q6447825,https://sr.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%98%D0%B0:%D0%97%D0%BD%D0%B0%D1%87%D0%B0%D1%98_(%D0%B1%D1%80%D0%BE%D1%98%D0%B5%D0%B2%D0%B8),sr,Wikipedia:Notability (numbers),Википедија:Значај_(бројеви),2007-02-02T06:51:38Z,29,2
pt,Q6447825,https://pt.wikipedia.org/wiki/Wikip%C3%A9dia:Crit%C3%A9rios_de_notoriedade/N%C3%BAmeros,pt,Wikipedia:Notability (numbers),Wikipédia:Critérios_de_notoriedade/Números,2008-02-23T19:41:12Z,47,3
fa,Q6447825,https://fa.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7:%D8%B3%D8%B1%D8%B4%D9%86%D8%A7%D8%B3%DB%8C_(%D8%B9%D8%AF%D8%AF%D9%87%D8%A7),fa,Wikipedia:Notability (numbers),ویکی‌پدیا:سرشناسی_(عددها),2008-12-12T14:34:58Z,47,4
vi,Q6447825,https://vi.wikipedia.org/wiki/Wikipedia:%C4%90%E1%BB%99_n%E1%BB%95i_b%E1%BA%ADt_(con_s%E1%BB%91),vi,Wikipedia:Notability (numbers),Wikipedia:Độ_nổi_bật_(con_số),2009-06-02T18:07:45Z,44,5
zh,Q6447825,https://zh.wikipedia.org/wiki/Wikipedia:%E5%85%B3%E6%B3%A8%E5%BA%A6_(%E6%95%B0%E5%AD%97),zh,Wikipedia:Notability (numbers),Wikipedia:关注度_(数字),2009-08-06T13:29:42Z,56,6
ru,Q6447825,https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%9A%D1%80%D0%B8%D1%82%D0%B5%D1%80%D0%B8%D0%B8_%D0%B7%D0%BD%D0%B0%D1%87%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D0%B8_%D1%87%D0%B8%D1%81%D0%B5%D0%BB,ru,Wikipedia:Notability (numbers),Википедия:Критерии_значимости_чисел,2011-10-29T12:54:29Z,61,7
ko,Q6447825,https://ko.wikipedia.org/wiki/%EC%9C%84%ED%82%A4%EB%B0%B1%EA%B3%BC:%EB%AC%B8%EC%84%9C_%EB%93%B1%EC%9E%AC_%EA%B8%B0%EC%A4%80_(%EC%88%AB%EC%9E%90),ko,Wikipedia:Notability (numbers),위키백과:문서_등재_기준_(숫자),2016-08-06T02:39:20Z,65,8
az,Q6447825,https://az.wikipedia.org/wiki/Vikipediya:Ensiklopedik_%C9%99h%C9%99miyy%C9%99tlilik_(r%C9%99q%C9%99ml%C9%99r),az,Wikipedia:Notability (numbers),Vikipediya:Ensiklopedik_əhəmiyyətlilik_(rəqəmlər),2017-02-16T08:07:55Z,38,9
ar,Q6447825,https://ar.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D9%85%D9%84%D8%AD%D9%88%D8%B8%D9%8A%D8%A9_(%D8%A7%D9%84%D8%A3%D8%B9%D8%AF%D8%A7%D8%AF),ar,Wikipedia:Notability (numbers),ويكيبيديا:ملحوظية_(الأعداد),2021-04-15T13:09:00Z,70,10
en,Q6618850,https://en.wikipedia.org/wiki/Wikipedia:Image_use_policy,en,Wikimedia:Image use policy,Wikipedia:Image_use_policy,2002-07-25T11:59:02Z,15,0
dty,Q6618850,https://dty.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A4%BF%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:%E0%A4%9B%E0%A4%B5%E0%A4%BF_%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%AF%E0%A5%8B%E0%A4%97_%E0%A4%A8%E0%A5%80%E0%A4%A4%E0%A4%BF,dty,Wikimedia:Image use policy,विकिपिडिया:छवि_प्रयोग_नीति,2002-07-25T11:59:02Z,0,1
ja,Q6618850,https://ja.wikipedia.org/wiki/Wikipedia:%E7%94%BB%E5%83%8F%E5%88%A9%E7%94%A8%E3%81%AE%E6%96%B9%E9%87%9D,ja,Wikimedia:Image use policy,Wikipedia:画像利用の方針,2003-02-05T05:43:50Z,2,2
zh,Q6618850,https://zh.wikipedia.org/wiki/Wikipedia:%E6%96%87%E4%BB%B6%E4%BD%BF%E7%94%A8%E6%96%B9%E9%92%88,zh,Wikimedia:Image use policy,Wikipedia:文件使用方针,2003-03-05T09:29:48Z,3,3
fr,Q6618850,https://fr.wikipedia.org/wiki/Wikip%C3%A9dia:Conventions_d%27utilisation_des_images,fr,Wikimedia:Image use policy,Wikipédia:Conventions_d'utilisation_des_images,2003-06-11T14:46:22Z,8,4
hu,Q6618850,https://hu.wikipedia.org/wiki/Wikip%C3%A9dia:K%C3%A9pek,hu,Wikimedia:Image use policy,Wikipédia:Képek,2003-07-14T10:21:31Z,1,5
nl,Q6618850,https://nl.wikipedia.org/wiki/Wikipedia:Beleid_voor_gebruik_van_media,nl,Wikimedia:Image use policy,Wikipedia:Beleid_voor_gebruik_van_media,2003-08-05T09:47:29Z,4,6
sv,Q6618850,https://sv.wikipedia.org/wiki/Wikipedia:Illustrationer,sv,Wikimedia:Image use policy,Wikipedia:Illustrationer,2003-11-13T17:05:54Z,6,7
ia,Q6618850,https://ia.wikipedia.org/wiki/Wikipedia:Politica_pro_le_uso_de_imagines,ia,Wikimedia:Image use policy,Wikipedia:Politica_pro_le_uso_de_imagines,2004-01-05T14:58:48Z,2,8
da,Q6618850,https://da.wikipedia.org/wiki/Wikipedia:Billedpolitik,da,Wikimedia:Image use policy,Wikipedia:Billedpolitik,2004-02-20T22:41:58Z,3,9
simple,Q6618850,https://simple.wikipedia.org/wiki/Wikipedia:Image_use_policy,en-simple,Wikimedia:Image use policy,Wikipedia:Image_use_policy,2004-03-04T23:44:03Z,9,10
es,Q6618850,https://es.wikipedia.org/wiki/Wikipedia:Pol%C3%ADtica_de_uso_de_im%C3%A1genes,es,Wikimedia:Image use policy,Wikipedia:Política_de_uso_de_imágenes,2004-03-27T22:49:20Z,7,11
fi,Q6618850,https://fi.wikipedia.org/wiki/Wikipedia:Tiedostojen_k%C3%A4ytt%C3%B6s%C3%A4%C3%A4nn%C3%B6t,fi,Wikimedia:Image use policy,Wikipedia:Tiedostojen_käyttösäännöt,2004-05-19T08:06:54Z,5,12
it,Q6618850,https://it.wikipedia.org/wiki/Wikipedia:Copyright_immagini,it,Wikimedia:Image use policy,Wikipedia:Copyright_immagini,2004-09-01T10:57:09Z,11,13
ru,Q6618850,https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%9F%D1%80%D0%B0%D0%B2%D0%B8%D0%BB%D0%B0_%D0%B8%D1%81%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F_%D0%B8%D0%B7%D0%BE%D0%B1%D1%80%D0%B0%D0%B6%D0%B5%D0%BD%D0%B8%D0%B9,ru,Wikimedia:Image use policy,Википедия:Правила_использования_изображений,2004-10-13T14:06:35Z,6,14
cy,Q6618850,https://cy.wikipedia.org/wiki/Wicipedia:Polisi_defnyddio_delweddau,cy,Wikimedia:Image use policy,Wicipedia:Polisi_defnyddio_delweddau,2004-10-13T23:40:33Z,3,15
ca,Q6618850,https://ca.wikipedia.org/wiki/Viquip%C3%A8dia:Pol%C3%ADtica_d%27%C3%BAs_d%27imatges,ca,Wikimedia:Image use policy,Viquipèdia:Política_d'ús_d'imatges,2004-11-28T18:35:13Z,5,16
pt,Q6618850,https://pt.wikipedia.org/wiki/Wikip%C3%A9dia:Imagens,pt,Wikimedia:Image use policy,Wikipédia:Imagens,2004-12-22T09:26:12Z,11,17
de,Q6618850,https://de.wikipedia.org/wiki/Wikipedia:Bildrechte,de,Wikimedia:Image use policy,Wikipedia:Bildrechte,2005-01-14T18:24:29Z,20,18
gl,Q6618850,https://gl.wikipedia.org/wiki/Wikipedia:Pol%C3%ADtica_de_uso_de_imaxes,gl,Wikimedia:Image use policy,Wikipedia:Política_de_uso_de_imaxes,2005-02-05T15:00:23Z,9,19
nds,Q6618850,https://nds.wikipedia.org/wiki/Wikipedia:Bildrechten,nds,Wikimedia:Image use policy,Wikipedia:Bildrechten,2005-02-12T00:46:21Z,3,20
el,Q6618850,https://el.wikipedia.org/wiki/%CE%92%CE%B9%CE%BA%CE%B9%CF%80%CE%B1%CE%AF%CE%B4%CE%B5%CE%B9%CE%B1:%CE%A0%CE%BF%CE%BB%CE%B9%CF%84%CE%B9%CE%BA%CE%AE_%CF%87%CF%81%CE%AE%CF%83%CE%B7%CF%82_%CE%B5%CE%B9%CE%BA%CF%8C%CE%BD%CF%89%CE%BD,el,Wikimedia:Image use policy,Βικιπαίδεια:Πολιτική_χρήσης_εικόνων,2005-08-14T00:05:54Z,7,21
te,Q6618850,https://te.wikipedia.org/wiki/%E0%B0%B5%E0%B0%BF%E0%B0%95%E0%B1%80%E0%B0%AA%E0%B1%80%E0%B0%A1%E0%B0%BF%E0%B0%AF%E0%B0%BE:%E0%B0%AC%E0%B1%8A%E0%B0%AE%E0%B1%8D%E0%B0%AE%E0%B0%B2%E0%B1%81_%E0%B0%B5%E0%B0%BE%E0%B0%A1%E0%B1%87_%E0%B0%B5%E0%B0%BF%E0%B0%A7%E0%B0%BE%E0%B0%A8%E0%B0%82,te,Wikimedia:Image use policy,వికీపీడియా:బొమ్మలు_వాడే_విధానం,2005-09-21T12:04:11Z,8,22
et,Q6618850,https://et.wikipedia.org/wiki/Vikipeedia:Piltide_kasutamine,et,Wikimedia:Image use policy,Vikipeedia:Piltide_kasutamine,2005-09-23T23:07:23Z,4,23
th,Q6618850,https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B4%E0%B8%81%E0%B8%B4%E0%B8%9E%E0%B8%B5%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B8%A2:%E0%B8%99%E0%B9%82%E0%B8%A2%E0%B8%9A%E0%B8%B2%E0%B8%A2%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%A0%E0%B8%B2%E0%B8%9E,th,Wikimedia:Image use policy,วิกิพีเดีย:นโยบายการใช้ภาพ,2005-10-28T08:53:28Z,7,24
scn,Q6618850,https://scn.wikipedia.org/wiki/Wikipedia:Pul%C3%ACtica_d%27usu_d%C3%AE_mm%C3%A0ggini,scn,Wikimedia:Image use policy,Wikipedia:Pulìtica_d'usu_dî_mmàggini,2005-10-31T23:04:24Z,2,25
id,Q6618850,https://id.wikipedia.org/wiki/Wikipedia:Kebijakan_penggunaan_gambar,id,Wikimedia:Image use policy,Wikipedia:Kebijakan_penggunaan_gambar,2005-12-24T06:24:49Z,6,26
fa,Q6618850,https://fa.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7:%D8%B3%DB%8C%D8%A7%D8%B3%D8%AA_%D8%A7%D8%B3%D8%AA%D9%81%D8%A7%D8%AF%D9%87_%D8%A7%D8%B2_%D8%AA%D8%B5%D8%A7%D9%88%DB%8C%D8%B1,fa,Wikimedia:Image use policy,ویکی‌پدیا:سیاست_استفاده_از_تصاویر,2006-01-02T19:18:45Z,7,27
ar,Q6618850,https://ar.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9_%D8%A7%D8%B3%D8%AA%D8%B9%D9%85%D8%A7%D9%84_%D8%A7%D9%84%D8%B5%D9%88%D8%B1,ar,Wikimedia:Image use policy,ويكيبيديا:سياسة_استعمال_الصور,2006-01-04T01:54:55Z,12,28
yi,Q6618850,https://yi.wikipedia.org/wiki/%D7%B0%D7%99%D7%A7%D7%99%D7%A4%D6%BC%D7%A2%D7%93%D7%99%D7%A2:%D7%91%D7%99%D7%9C%D7%93%D7%A2%D7%A8,yi,Wikimedia:Image use policy,װיקיפּעדיע:בילדער,2006-01-13T19:55:22Z,1,29
ro,Q6618850,https://ro.wikipedia.org/wiki/Wikipedia:Imagini,ro,Wikimedia:Image use policy,Wikipedia:Imagini,2006-01-20T08:28:18Z,13,30
no,Q6618850,https://no.wikipedia.org/wiki/Wikipedia:Retningslinjer_for_billedbruk,no,Wikimedia:Image use policy,Wikipedia:Retningslinjer_for_billedbruk,2006-04-11T13:03:15Z,9,31
eu,Q6618850,https://eu.wikipedia.org/wiki/Wikipedia:Politikak/Irudien_erabilera,eu,Wikimedia:Image use policy,Wikipedia:Politikak/Irudien_erabilera,2006-04-28T18:53:02Z,3,32
ms,Q6618850,https://ms.wikipedia.org/wiki/Wikipedia:Dasar_penggunaan_imej,ms,Wikimedia:Image use policy,Wikipedia:Dasar_penggunaan_imej,2006-04-29T12:10:04Z,18,33
sr,Q6618850,https://sr.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%98%D0%B0:%D0%9F%D1%80%D0%B0%D0%B2%D0%B8%D0%BB%D0%B0_%D0%BE_%D0%BA%D0%BE%D1%80%D0%B8%D1%88%D1%9B%D0%B5%D1%9A%D1%83_%D1%81%D0%BB%D0%B8%D0%BA%D0%B0,sr,Wikimedia:Image use policy,Википедија:Правила_о_коришћењу_слика,2006-07-12T12:34:34Z,21,34
oc,Q6618850,https://oc.wikipedia.org/wiki/Wikip%C3%A8dia:R%C3%A8glas,oc,Wikimedia:Image use policy,Wikipèdia:Règlas,2006-07-25T10:24:43Z,3,35
uz,Q6618850,https://uz.wikipedia.org/wiki/Vikipediya:Tasvirlardan_foydalanish_siyosati,uz,Wikimedia:Image use policy,Vikipediya:Tasvirlardan_foydalanish_siyosati,2006-08-08T17:50:55Z,3,36
mg,Q6618850,https://mg.wikipedia.org/wiki/Wikipedia:Momba_ny_fampiasana_ny_sary,mg,Wikimedia:Image use policy,Wikipedia:Momba_ny_fampiasana_ny_sary,2006-08-10T10:49:32Z,2,37
ml,Q6618850,https://ml.wikipedia.org/wiki/%E0%B4%B5%E0%B4%BF%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B4%BF%E0%B4%AA%E0%B5%80%E0%B4%A1%E0%B4%BF%E0%B4%AF:%E0%B4%9A%E0%B4%BF%E0%B4%A4%E0%B5%8D%E0%B4%B0%E0%B4%99%E0%B5%8D%E0%B4%99%E0%B4%B3%E0%B5%81%E0%B4%9F%E0%B5%86_%E0%B4%95%E0%B4%BE%E0%B4%B0%E0%B5%8D%E0%B4%AF%E0%B4%A4%E0%B5%8D%E0%B4%A4%E0%B4%BF%E0%B4%B2%E0%B5%81%E0%B4%B3%E0%B5%8D%E0%B4%B3_%E0%B4%A8%E0%B4%AF%E0%B4%99%E0%B5%8D%E0%B4%99%E0%B5%BE,ml,Wikimedia:Image use policy,വിക്കിപീഡിയ:ചിത്രങ്ങളുടെ_കാര്യത്തിലുള്ള_നയങ്ങൾ,2006-11-05T07:38:06Z,7,38
bn,Q6618850,https://bn.wikipedia.org/wiki/%E0%A6%89%E0%A6%87%E0%A6%95%E0%A6%BF%E0%A6%AA%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE:%E0%A6%9B%E0%A6%AC%E0%A6%BF_%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%AC%E0%A6%B9%E0%A6%BE%E0%A6%B0%E0%A7%87%E0%A6%B0_%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF,bn,Wikimedia:Image use policy,উইকিপিডিয়া:ছবি_ব্যবহারের_নীতি,2006-12-28T09:03:07Z,13,39
he,Q6618850,https://he.wikipedia.org/wiki/%D7%95%D7%99%D7%A7%D7%99%D7%A4%D7%93%D7%99%D7%94:%D7%A8%D7%99%D7%A9%D7%95%D7%99_%D7%AA%D7%9E%D7%95%D7%A0%D7%95%D7%AA,he,Wikimedia:Image use policy,ויקיפדיה:רישוי_תמונות,2007-01-04T19:30:54Z,20,40
ta,Q6618850,https://ta.wikipedia.org/wiki/%E0%AE%B5%E0%AE%BF%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%BF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%80%E0%AE%9F%E0%AE%BF%E0%AE%AF%E0%AE%BE:%E0%AE%AA%E0%AE%9F%E0%AE%BF%E0%AE%AE%E0%AE%95%E0%AF%8D_%E0%AE%95%E0%AF%8A%E0%AE%B3%E0%AF%8D%E0%AE%95%E0%AF%88%E0%AE%95%E0%AE%B3%E0%AF%81%E0%AE%AE%E0%AF%8D_%E0%AE%B5%E0%AE%B4%E0%AE%BF%E0%AE%95%E0%AE%BE%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AE%B2%E0%AF%8D%E0%AE%95%E0%AE%B3%E0%AF%81%E0%AE%AE%E0%AF%8D,ta,Wikimedia:Image use policy,விக்கிப்பீடியா:படிமக்_கொள்கைகளும்_வழிகாட்டல்களும்,2007-01-29T16:22:26Z,12,41
fy,Q6618850,https://fy.wikipedia.org/wiki/Wikipedy:Triemmen_oanbiede,fy,Wikimedia:Image use policy,Wikipedy:Triemmen_oanbiede,2007-02-12T19:39:07Z,4,42
uk,Q6618850,https://uk.wikipedia.org/wiki/%D0%92%D1%96%D0%BA%D1%96%D0%BF%D0%B5%D0%B4%D1%96%D1%8F:%D0%9F%D1%80%D0%B0%D0%B2%D0%B8%D0%BB%D0%B0_%D0%B2%D0%B8%D0%BA%D0%BE%D1%80%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%BD%D1%8F_%D0%B7%D0%BE%D0%B1%D1%80%D0%B0%D0%B6%D0%B5%D0%BD%D1%8C,uk,Wikimedia:Image use policy,Вікіпедія:Правила_використання_зображень,2007-03-11T09:34:58Z,14,43
eo,Q6618850,https://eo.wikipedia.org/wiki/Vikipedio:Bildorajtoj,eo,Wikimedia:Image use policy,Vikipedio:Bildorajtoj,2007-04-15T18:27:47Z,11,44
be-tarask,Q6618850,https://be-tarask.wikipedia.org/wiki/%D0%92%D1%96%D0%BA%D1%96%D0%BF%D1%8D%D0%B4%D1%8B%D1%8F:%D0%92%D1%8B%D1%8F%D0%B2%D1%8B,be-tarask,Wikimedia:Image use policy,Вікіпэдыя:Выявы,2007-07-10T10:44:30Z,2,45
af,Q6618850,https://af.wikipedia.org/wiki/Wikipedia:Gebruik_van_beelde,af,Wikimedia:Image use policy,Wikipedia:Gebruik_van_beelde,2007-07-17T10:56:34Z,14,46
sh,Q6618850,https://sh.wikipedia.org/wiki/Wikipedija:Slike,sh,Wikimedia:Image use policy,Wikipedija:Slike,2007-12-15T17:34:34Z,10,47
tr,Q6618850,https://tr.wikipedia.org/wiki/Vikipedi:G%C3%B6rsel_kullan%C4%B1m_politikas%C4%B1,tr,Wikimedia:Image use policy,Vikipedi:Görsel_kullanım_politikası,2007-12-24T17:03:24Z,48,48
vi,Q6618850,https://vi.wikipedia.org/wiki/Wikipedia:Quy_%C4%91%E1%BB%8Bnh_s%E1%BB%AD_d%E1%BB%A5ng_h%C3%ACnh_%E1%BA%A3nh,vi,Wikimedia:Image use policy,Wikipedia:Quy_định_sử_dụng_hình_ảnh,2008-01-10T09:49:53Z,27,49
jv,Q6618850,https://jv.wikipedia.org/wiki/Wikip%C3%A9dia:Kawicaksanan_panggunaan_gambar,jv,Wikimedia:Image use policy,Wikipédia:Kawicaksanan_panggunaan_gambar,2008-01-26T06:21:28Z,5,50
hr,Q6618850,https://hr.wikipedia.org/wiki/Wikipedija:Uporaba_slika,hr,Wikimedia:Image use policy,Wikipedija:Uporaba_slika,2008-04-27T13:08:18Z,23,51
lb,Q6618850,https://lb.wikipedia.org/wiki/Wikipedia:Billerrechter,lb,Wikimedia:Image use policy,Wikipedia:Billerrechter,2008-06-10T15:10:45Z,6,52
als,Q6618850,https://als.wikipedia.org/wiki/Wikipedia:Bildlizenz-Hilfe,gsw,Wikimedia:Image use policy,Wikipedia:Bildlizenz-Hilfe,2008-08-08T22:14:05Z,3,53
lt,Q6618850,https://lt.wikipedia.org/wiki/Vikipedija:Iliustracijos,lt,Wikimedia:Image use policy,Vikipedija:Iliustracijos,2009-02-08T22:46:14Z,21,54
an,Q6618850,https://an.wikipedia.org/wiki/Wikipedia:Politicas/Politica_sobre_im%C3%A1chens_en_Biquipedia,an,Wikimedia:Image use policy,Wikipedia:Politicas/Politica_sobre_imáchens_en_Biquipedia,2009-07-08T13:05:54Z,3,55
cv,Q6618850,https://cv.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8:%D3%B2%D0%BA%D0%B5%D1%80%D1%87%C4%95%D0%BA%D1%81%D0%B5%D0%BC%D0%BF%D0%B5_%D1%83%D1%81%C4%83_%D0%BA%D1%83%D1%80%D0%BC%D0%B0%D0%BB%D0%BB%D0%B8_%D0%B9%C4%95%D1%80%D0%BA%D0%B5%D1%81%D0%B5%D0%BC,cv,Wikimedia:Image use policy,Википеди:Ӳкерчĕксемпе_усă_курмалли_йĕркесем,2010-02-20T20:49:17Z,3,56
ug,Q6618850,https://ug.wikipedia.org/wiki/%DB%8B%D9%89%D9%83%D9%89%D9%BE%DB%90%D8%AF%D9%89%D9%8A%DB%95:%DA%BE%DB%86%D8%AC%D8%AC%DB%95%D8%AA_%D8%A6%D9%89%D8%B4%D9%84%D9%89%D8%AA%D9%89%D8%B4_%D9%BE%D9%89%D8%B1%D9%89%D9%86%D8%B3%D9%89%D9%BE%D9%89,ug,Wikimedia:Image use policy,ۋىكىپېدىيە:ھۆججەت_ئىشلىتىش_پىرىنسىپى,2010-05-19T05:27:11Z,1,57
